00076072,_derivationally_related_form,_hypernym
01504625,_derivationally_related_form
05765901,_derivationally_related_form,_hypernym
00276068,_verb_group,_hypernym
01503952,_derivationally_related_form,_also_see,_hypernym
12169526,_member_meronym,_hypernym
11729315,_member_meronym,_hypernym
14324274,_derivationally_related_form,_hypernym
03733925,_hypernym
05565696,_derivationally_related_form,_hypernym,_has_part
02202509,_member_meronym,_hypernym
03237639,_derivationally_related_form,_hypernym
01509527,_derivationally_related_form,_also_see
00095502,_derivationally_related_form,_hypernym
03616763,_hypernym,_has_part
01780696,_member_meronym,_hypernym
05869584,_hypernym,_has_part
02743261,_derivationally_related_form
06394865,_hypernym,_has_part
02958126,_derivationally_related_form
02289307,_member_meronym
00704690,_derivationally_related_form,_hypernym
06523132,_derivationally_related_form,_hypernym
05694791,_derivationally_related_form,_hypernym
06605897,_derivationally_related_form,_hypernym
00843146,_also_see
00689673,_derivationally_related_form,_synset_domain_topic_of
01445932,_derivationally_related_form,_hypernym
05240211,_derivationally_related_form,_hypernym,_has_part
13111174,_hypernym
01298668,_derivationally_related_form,_hypernym
05794694,_derivationally_related_form,_hypernym
00228236,_derivationally_related_form,_hypernym
10492202,_derivationally_related_form,_hypernym
02264591,_member_meronym,_hypernym
02289845,_member_meronym,_hypernym
01266491,_derivationally_related_form,_hypernym
01440801,_derivationally_related_form,_hypernym
05763412,_derivationally_related_form,_hypernym
06794666,_derivationally_related_form,_hypernym
06874391,_derivationally_related_form,_hypernym
11450869,_hypernym
00489299,_derivationally_related_form,_hypernym
02488834,_derivationally_related_form,_verb_group,_hypernym
13872211,_derivationally_related_form,_hypernym
10516692,_derivationally_related_form,_hypernym
02895606,_hypernym
06077648,_derivationally_related_form,_synset_domain_topic_of,_hypernym
01686439,_also_see
09402704,_derivationally_related_form,_hypernym
02229055,_derivationally_related_form,_verb_group,_hypernym
06890846,_derivationally_related_form,_hypernym
00671351,_derivationally_related_form,_synset_domain_topic_of,_hypernym,_has_part
02651014,_derivationally_related_form,_hypernym
10169796,_derivationally_related_form,_hypernym
07938773,_derivationally_related_form,_hypernym
05566504,_derivationally_related_form,_hypernym,_has_part
08647945,_derivationally_related_form,_hypernym
12562141,_member_meronym,_hypernym
00169458,_derivationally_related_form,_verb_group,_hypernym
01036996,_derivationally_related_form,_hypernym
00161044,_derivationally_related_form,_hypernym
08441203,_derivationally_related_form,_synset_domain_topic_of,_hypernym,_has_part
12255659,_member_meronym,_hypernym
01967792,_derivationally_related_form,_hypernym
06651577,_derivationally_related_form,_hypernym
02033805,_derivationally_related_form,_hypernym
01116380,_also_see
12782338,_member_meronym,_hypernym
00999815,_derivationally_related_form,_synset_domain_topic_of,_hypernym
03746574,_derivationally_related_form,_hypernym
11742531,_member_meronym,_hypernym
01368597,_hypernym
09795124,_derivationally_related_form,_hypernym
02655135,_hypernym
12391745,_member_meronym,_hypernym
03154446,_hypernym
00090186,_derivationally_related_form,_hypernym
13512238,_derivationally_related_form,_hypernym
01264283,_derivationally_related_form,_hypernym
11922192,_member_meronym,_hypernym
05629682,_derivationally_related_form,_synset_domain_topic_of,_hypernym
02290196,_derivationally_related_form,_hypernym
02679788,_derivationally_related_form,_hypernym
00830761,_derivationally_related_form,_hypernym
10786992,_hypernym,_member_of_domain_usage
08209519,_member_meronym,_has_part
06691684,_derivationally_related_form,_hypernym
12220247,_member_meronym,_hypernym
12662772,_member_meronym,_hypernym,_has_part
01980471,_member_meronym,_hypernym
01013434,_derivationally_related_form,_hypernym
00085219,_derivationally_related_form,_hypernym
00122661,_hypernym
00023271,_hypernym
01887896,_member_meronym,_hypernym
10770059,_derivationally_related_form,_hypernym
11960943,_member_meronym,_hypernym
03302121,_derivationally_related_form,_hypernym
00886281,_hypernym
01794523,_derivationally_related_form,_hypernym
01309478,_derivationally_related_form,_hypernym
02281787,_member_meronym,_hypernym
00093483,_derivationally_related_form,_hypernym
02354537,_derivationally_related_form,_also_see
02754103,_derivationally_related_form,_hypernym
09667205,_hypernym,_member_of_domain_usage
02499629,_derivationally_related_form,_hypernym
05691376,_derivationally_related_form,_hypernym
01663401,_hypernym
01301410,_derivationally_related_form,_hypernym
00160261,_derivationally_related_form,_hypernym
15046900,_derivationally_related_form,_hypernym
13933841,_derivationally_related_form,_hypernym
04626705,_derivationally_related_form,_hypernym
05724694,_derivationally_related_form,_hypernym
00356648,_derivationally_related_form
10614976,_derivationally_related_form,_hypernym
01973125,_derivationally_related_form,_also_see,_hypernym
02335828,_derivationally_related_form
02928066,_derivationally_related_form
02545045,_derivationally_related_form,_hypernym
01878466,_derivationally_related_form,_also_see
02277268,_member_meronym,_hypernym
00091013,_derivationally_related_form,_hypernym
01843364,_derivationally_related_form,_hypernym
01321002,_derivationally_related_form,_hypernym
10541229,_derivationally_related_form,_hypernym
02507736,_derivationally_related_form,_hypernym
00511041,_derivationally_related_form,_hypernym
01704452,_derivationally_related_form,_synset_domain_topic_of,_hypernym
00052500,_derivationally_related_form,_hypernym,_has_part
03081021,_derivationally_related_form,_hypernym
03743902,_derivationally_related_form,_hypernym
11826416,_member_meronym,_hypernym
06004685,_synset_domain_topic_of,_hypernym
13947415,_hypernym
01543508,_member_meronym,_hypernym
04837425,_derivationally_related_form,_hypernym
02708711,_derivationally_related_form,_hypernym
01189282,_derivationally_related_form,_synset_domain_topic_of,_hypernym
10204921,_derivationally_related_form,_hypernym
02760622,_derivationally_related_form,_verb_group,_hypernym
02545578,_derivationally_related_form,_hypernym
00724861,_derivationally_related_form,_also_see
04422875,_derivationally_related_form,_hypernym,_has_part
04703235,_derivationally_related_form,_hypernym
01531998,_derivationally_related_form,_verb_group,_hypernym
09633969,_derivationally_related_form,_hypernym
02875013,_derivationally_related_form,_hypernym
04613015,_hypernym,_has_part
12781241,_member_meronym,_hypernym
06783768,_hypernym
14514039,_hypernym
02261883,_member_meronym,_hypernym
00536655,_similar_to,_hypernym
01008437,_derivationally_related_form,_hypernym
00072989,_derivationally_related_form,_hypernym
02283716,_verb_group
11981817,_member_meronym,_hypernym
05338410,_hypernym,_has_part
15257416,_hypernym,_has_part
00958334,_derivationally_related_form,_hypernym
10786033,_derivationally_related_form,_hypernym
07128946,_derivationally_related_form,_hypernym
10214062,_derivationally_related_form,_hypernym
00039488,_derivationally_related_form,_hypernym
03075768,_derivationally_related_form,_hypernym
09759311,_derivationally_related_form,_hypernym
01091905,_derivationally_related_form,_hypernym
00332445,_derivationally_related_form,_verb_group,_hypernym
10692883,_derivationally_related_form,_hypernym
01159776,_hypernym
01004582,_derivationally_related_form,_hypernym
00557588,_derivationally_related_form,_hypernym
04980656,_derivationally_related_form,_hypernym
02352019,_derivationally_related_form,_also_see,_hypernym
11951511,_member_meronym,_hypernym
10143725,_derivationally_related_form,_hypernym
01679178,_member_meronym,_hypernym
06208021,_hypernym
13149970,_member_meronym,_hypernym
07248060,_derivationally_related_form,_hypernym
02069248,_hypernym
10412055,_derivationally_related_form,_hypernym
00203866,_derivationally_related_form,_hypernym
03670849,_hypernym,_has_part
01183573,_derivationally_related_form,_hypernym
03309808,_hypernym,_has_part
05781347,_derivationally_related_form,_synset_domain_topic_of,_hypernym
00946105,_derivationally_related_form,_hypernym
01718867,_derivationally_related_form,_also_see
00882702,_derivationally_related_form,_hypernym
00752493,_also_see,_hypernym
02500619,_derivationally_related_form,_hypernym
08357784,_derivationally_related_form,_member_meronym,_hypernym
01738347,_derivationally_related_form,_hypernym
00740577,_derivationally_related_form,_hypernym
01113068,_derivationally_related_form,_hypernym
00057895,_derivationally_related_form,_hypernym
11512818,_derivationally_related_form,_hypernym
06364329,_hypernym
01629958,_derivationally_related_form,_verb_group,_hypernym
10261041,_derivationally_related_form,_hypernym
07240077,_hypernym,_has_part
03003730,_hypernym
01387656,_derivationally_related_form,_hypernym
05600637,_derivationally_related_form,_hypernym,_has_part
00363788,_derivationally_related_form,_hypernym
00921790,_derivationally_related_form,_hypernym,_has_part
02487718,_derivationally_related_form
06123363,_synset_domain_topic_of,_hypernym,_has_part
01797204,_derivationally_related_form,_hypernym
02055975,_derivationally_related_form,_hypernym
01249724,_derivationally_related_form,_also_see,_hypernym
01035530,_derivationally_related_form,_verb_group
11713960,_member_meronym,_hypernym
06792645,_derivationally_related_form,_hypernym
01759326,_derivationally_related_form,_hypernym
13253255,_hypernym
01781180,_derivationally_related_form,_hypernym
02001858,_derivationally_related_form,_also_see,_hypernym
00048129,_derivationally_related_form
00107943,_derivationally_related_form,_verb_group
00043411,_derivationally_related_form,_synset_domain_topic_of
07270179,_derivationally_related_form,_hypernym
01887474,_derivationally_related_form,_hypernym
00600724,_derivationally_related_form,_hypernym
05090441,_derivationally_related_form,_hypernym
07407272,_derivationally_related_form,_hypernym
13412321,_derivationally_related_form
07425011,_derivationally_related_form,_synset_domain_topic_of
01111028,_derivationally_related_form,_hypernym
00370458,_has_part
05566097,_hypernym,_has_part
07120524,_derivationally_related_form,_hypernym
00822367,_derivationally_related_form,_hypernym
02066510,_derivationally_related_form,_hypernym
13985818,_derivationally_related_form,_hypernym
04404412,_derivationally_related_form,_synset_domain_topic_of,_hypernym,_has_part
10402824,_synset_domain_topic_of,_hypernym
01085474,_derivationally_related_form,_hypernym
00818974,_derivationally_related_form,_hypernym
05786655,_hypernym
01774918,_member_meronym,_hypernym
10510339,_derivationally_related_form,_hypernym
08069878,_derivationally_related_form,_member_meronym,_hypernym
14049552,_derivationally_related_form,_hypernym
01409581,_derivationally_related_form,_also_see
01977080,_derivationally_related_form,_verb_group,_hypernym
02087745,_derivationally_related_form,_hypernym
00114095,_derivationally_related_form,_hypernym
01828405,_derivationally_related_form,_hypernym
05161967,_derivationally_related_form,_hypernym
04773351,_hypernym
12025849,_member_meronym,_hypernym
06611147,_hypernym,_member_of_domain_usage
00730052,_hypernym
02130524,_derivationally_related_form,_also_see
09387222,_derivationally_related_form,_hypernym
05828102,_derivationally_related_form,_hypernym
00658082,_derivationally_related_form,_hypernym,_has_part
00064370,_hypernym,_member_of_domain_usage
10633450,_derivationally_related_form,_hypernym
02109678,_also_see
09505418,_hypernym
07309223,_derivationally_related_form,_hypernym
02037472,_derivationally_related_form,_hypernym
00696882,_derivationally_related_form,_hypernym
06773150,_derivationally_related_form,_hypernym
07450842,_derivationally_related_form,_hypernym
09928136,_hypernym
11764231,_member_meronym,_hypernym
02202678,_member_meronym,_hypernym
02342132,_derivationally_related_form,_hypernym
12542649,_member_meronym,_hypernym
12769663,_member_meronym,_hypernym
15274074,_derivationally_related_form,_hypernym
00535844,_derivationally_related_form,_similar_to,_hypernym
05929008,_derivationally_related_form,_hypernym
12333397,_member_meronym,_hypernym
13143626,_member_meronym,_hypernym
07407777,_derivationally_related_form,_hypernym
00549472,_derivationally_related_form,_hypernym
14411981,_derivationally_related_form,_hypernym
01130169,_derivationally_related_form,_hypernym
06798750,_derivationally_related_form,_hypernym
07534108,_derivationally_related_form,_hypernym
00085432,_derivationally_related_form,_hypernym
10522035,_hypernym
04516672,_hypernym
01978576,_also_see,_hypernym
01383896,_member_meronym,_hypernym
10052843,_hypernym
08109624,_member_meronym,_hypernym,_synset_domain_topic_of
05717342,_derivationally_related_form,_hypernym
02984699,_hypernym,_has_part
00908351,_derivationally_related_form,_hypernym
07507742,_derivationally_related_form,_hypernym
00444309,_derivationally_related_form,_synset_domain_topic_of,_hypernym
00605086,_derivationally_related_form,_hypernym
00860620,_derivationally_related_form,_hypernym
01265475,_derivationally_related_form,_hypernym
09880427,_hypernym
09638875,_hypernym
00584954,_derivationally_related_form,_hypernym
01582625,_member_meronym,_hypernym
15113229,_hypernym
10287082,_member_of_domain_usage
02296153,_derivationally_related_form,_verb_group,_hypernym
00243900,_derivationally_related_form,_verb_group,_hypernym
06427831,_derivationally_related_form,_synset_domain_topic_of,_hypernym
12779437,_member_meronym,_hypernym
08581503,_derivationally_related_form,_hypernym
04906471,_derivationally_related_form,_hypernym
00896555,_derivationally_related_form,_also_see
07419233,_derivationally_related_form,_hypernym
00608502,_derivationally_related_form,_hypernym
05074774,_derivationally_related_form,_hypernym
00937656,_derivationally_related_form,_hypernym
00252990,_derivationally_related_form,_hypernym
12189779,_member_meronym,_hypernym
10299875,_derivationally_related_form
00294884,_derivationally_related_form,_hypernym
03177349,_hypernym,_has_part
00933403,_derivationally_related_form,_hypernym
00766234,_derivationally_related_form,_synset_domain_topic_of,_hypernym
00149262,_derivationally_related_form
12262327,_member_meronym,_hypernym
08165455,_member_meronym,_hypernym
09631129,_hypernym
01463965,_derivationally_related_form,_also_see
00350030,_derivationally_related_form,_hypernym
05923983,_derivationally_related_form,_hypernym
01867295,_derivationally_related_form
01596761,_member_meronym,_hypernym
12950984,_member_meronym,_hypernym
02472693,_derivationally_related_form
04446521,_derivationally_related_form,_hypernym,_has_part
07307477,_hypernym,_has_part
09229709,_derivationally_related_form
01762839,_derivationally_related_form
00508192,_derivationally_related_form,_also_see
01930482,_derivationally_related_form,_verb_group,_hypernym,_synset_domain_topic_of
10782791,_derivationally_related_form,_hypernym
11419404,_hypernym
07202579,_derivationally_related_form,_hypernym
04267577,_hypernym,_has_part
00861929,_derivationally_related_form,_hypernym
02046755,_derivationally_related_form,_hypernym
02685665,_derivationally_related_form,_also_see,_hypernym
00835609,_also_see
01165043,_derivationally_related_form,_hypernym
01117164,_derivationally_related_form,_hypernym
00945205,_derivationally_related_form,_hypernym
07177924,_derivationally_related_form,_hypernym
08058098,_hypernym
00336539,_derivationally_related_form,_verb_group,_hypernym
09877587,_derivationally_related_form,_hypernym
09883947,_member_of_domain_usage
04530283,_hypernym,_has_part
02748927,_derivationally_related_form,_hypernym
08620061,_hypernym
00564857,_derivationally_related_form,_hypernym
01691951,_member_meronym,_hypernym
11853644,_member_meronym,_hypernym
11502102,_derivationally_related_form
08274565,_derivationally_related_form,_hypernym
07504111,_derivationally_related_form,_hypernym
12833341,_member_meronym,_hypernym
10027590,_derivationally_related_form,_hypernym
06649915,_derivationally_related_form,_hypernym
01664244,_member_meronym
00113818,_derivationally_related_form
01260291,_derivationally_related_form,_hypernym
00613393,_derivationally_related_form,_verb_group
00784342,_derivationally_related_form,_verb_group,_hypernym
07221094,_derivationally_related_form
10720453,_derivationally_related_form,_hypernym
01140794,_derivationally_related_form,_hypernym
00834009,_derivationally_related_form,_hypernym
01587148,_member_meronym,_hypernym
02175578,_derivationally_related_form,_hypernym
07224151,_derivationally_related_form,_hypernym
11834272,_member_meronym,_hypernym
13860793,_derivationally_related_form,_hypernym
00029025,_derivationally_related_form,_hypernym
02881193,_hypernym
02573127,_derivationally_related_form,_also_see,_hypernym
00229026,_derivationally_related_form,_verb_group,_synset_domain_topic_of
01582856,_member_meronym,_hypernym
05710020,_hypernym
01008801,_derivationally_related_form
12783996,_member_meronym,_hypernym
12778605,_hypernym
06610332,_derivationally_related_form,_hypernym
05491612,_hypernym,_has_part
11748002,_has_part
14002279,_derivationally_related_form,_hypernym
00876442,_derivationally_related_form
04792357,_derivationally_related_form,_hypernym
06761603,_derivationally_related_form,_hypernym
14477877,_derivationally_related_form,_hypernym
01066542,_derivationally_related_form
02462828,_hypernym,_has_part
01906823,_derivationally_related_form,_verb_group
06818121,_derivationally_related_form,_hypernym
01982866,_derivationally_related_form,_hypernym
06196584,_derivationally_related_form,_hypernym
00839619,_also_see
07580053,_hypernym,_has_part
07206461,_derivationally_related_form,_hypernym
05344848,_hypernym,_has_part
00682928,_derivationally_related_form,_hypernym
09843956,_derivationally_related_form,_hypernym
14708720,_derivationally_related_form,_hypernym
01229976,_derivationally_related_form,_hypernym
11744859,_hypernym
07099271,_derivationally_related_form,_hypernym
14440875,_derivationally_related_form,_hypernym
07262704,_derivationally_related_form,_hypernym,_has_part
00812977,_hypernym,_has_part
00454868,_derivationally_related_form,_hypernym
13766896,_derivationally_related_form,_hypernym
01888295,_derivationally_related_form,_also_see,_hypernym
12532720,_member_meronym,_hypernym
12303349,_member_meronym,_hypernym
09762821,_derivationally_related_form,_hypernym
09975933,_derivationally_related_form,_hypernym
02535093,_derivationally_related_form,_hypernym
06254239,_derivationally_related_form
02402175,_member_meronym,_hypernym
00912001,_derivationally_related_form,_hypernym
00689205,_derivationally_related_form,_hypernym
09979072,_derivationally_related_form,_hypernym
01137582,_derivationally_related_form,_hypernym
01684663,_derivationally_related_form,_synset_domain_topic_of,_hypernym
01782650,_derivationally_related_form,_hypernym
13870805,_hypernym
07186828,_derivationally_related_form,_hypernym
00684480,_derivationally_related_form,_also_see
08616311,_derivationally_related_form,_hypernym
09952163,_derivationally_related_form,_hypernym
02906478,_derivationally_related_form,_synset_domain_topic_of
01797730,_derivationally_related_form,_hypernym
02996605,_derivationally_related_form
09764900,_derivationally_related_form,_hypernym
02205095,_member_meronym,_hypernym
02627934,_derivationally_related_form,_verb_group
01114303,_derivationally_related_form,_hypernym
12346179,_member_meronym,_hypernym
08056231,_derivationally_related_form,_hypernym
07301336,_hypernym
10769321,_derivationally_related_form,_hypernym
01692713,_member_meronym,_hypernym
01545314,_derivationally_related_form,_hypernym
07213395,_derivationally_related_form,_hypernym
07252764,_derivationally_related_form,_hypernym
00414179,_derivationally_related_form,_synset_domain_topic_of,_hypernym
03705379,_derivationally_related_form,_synset_domain_topic_of,_hypernym
01859586,_derivationally_related_form,_hypernym
00722232,_derivationally_related_form,_verb_group,_hypernym
02672187,_derivationally_related_form,_verb_group,_hypernym
01732172,_derivationally_related_form,_synset_domain_topic_of,_hypernym
09643545,_hypernym,_member_of_domain_usage
13333047,_member_meronym,_hypernym
09944022,_derivationally_related_form,_member_meronym,_hypernym
14984973,_derivationally_related_form,_hypernym
09615211,_derivationally_related_form,_hypernym
03430091,_synset_domain_topic_of,_hypernym,_has_part
01801600,_derivationally_related_form,_also_see
00430191,_derivationally_related_form,_also_see
07561112,_derivationally_related_form,_hypernym
01097500,_derivationally_related_form,_hypernym
00082870,_derivationally_related_form,_hypernym
05792842,_derivationally_related_form,_hypernym
00355252,_derivationally_related_form,_synset_domain_topic_of,_hypernym
06400271,_hypernym,_has_part
02052476,_hypernym
00818466,_derivationally_related_form,_hypernym
01536916,_member_meronym,_hypernym
04087126,_hypernym,_has_part
00494907,_derivationally_related_form,_also_see
01222859,_derivationally_related_form,_hypernym
03294833,_derivationally_related_form,_hypernym
00932088,_derivationally_related_form,_hypernym
02195403,_member_meronym,_hypernym
04692908,_derivationally_related_form
03427202,_hypernym,_member_of_domain_usage
04585745,_has_part
02293135,_member_meronym,_hypernym
01543817,_member_meronym,_hypernym
00334996,_derivationally_related_form,_verb_group,_hypernym
03065424,_derivationally_related_form,_hypernym
01143498,_derivationally_related_form,_hypernym
01222666,_derivationally_related_form,_synset_domain_topic_of,_hypernym
10241300,_derivationally_related_form,_hypernym
07524760,_derivationally_related_form,_hypernym
08324514,_derivationally_related_form,_member_meronym,_hypernym
00196084,_derivationally_related_form,_hypernym
00907919,_derivationally_related_form,_hypernym
00835267,_derivationally_related_form,_hypernym,_has_part
05195362,_derivationally_related_form,_hypernym
06261060,_member_of_domain_usage
03101986,_hypernym
02416278,_derivationally_related_form,_verb_group,_hypernym
10266848,_derivationally_related_form,_hypernym
00806902,_derivationally_related_form
01279631,_derivationally_related_form,_hypernym
00197772,_derivationally_related_form,_hypernym
08752814,_instance_hypernym,_has_part
02577877,_derivationally_related_form,_hypernym
00519854,_derivationally_related_form,_hypernym
09316454,_member_meronym,_hypernym,_instance_hypernym
00439343,_derivationally_related_form,_hypernym
01263018,_derivationally_related_form,_hypernym
01816431,_derivationally_related_form,_hypernym
01653442,_derivationally_related_form,_hypernym
11699071,_member_meronym,_hypernym
04997988,_hypernym
05736593,_derivationally_related_form,_hypernym
01559055,_derivationally_related_form,_hypernym
01596142,_member_meronym,_hypernym
05582305,_hypernym,_has_part
11717007,_member_meronym,_hypernym
05259512,_derivationally_related_form,_hypernym
06520944,_derivationally_related_form,_hypernym
02693319,_derivationally_related_form,_hypernym
10009276,_derivationally_related_form,_hypernym
00566298,_hypernym,_has_part
01774136,_derivationally_related_form,_hypernym
05044528,_hypernym
00168237,_hypernym
02076027,_also_see,_hypernym
02032634,_derivationally_related_form,_hypernym
00731000,_derivationally_related_form,_hypernym
00609683,_derivationally_related_form,_hypernym
00957176,_derivationally_related_form,_also_see
10309896,_derivationally_related_form,_hypernym
02419773,_derivationally_related_form,_hypernym
05662532,_derivationally_related_form,_synset_domain_topic_of,_hypernym
00842281,_derivationally_related_form,_hypernym
14049711,_derivationally_related_form,_hypernym
00329227,_derivationally_related_form,_hypernym
00598502,_hypernym
12288005,_member_meronym,_hypernym
01517515,_derivationally_related_form,_hypernym
15150493,_hypernym,_has_part
04145056,_hypernym
01284461,_derivationally_related_form,_hypernym
07429976,_derivationally_related_form,_hypernym
10037080,_derivationally_related_form,_hypernym
00211110,_derivationally_related_form,_hypernym
07772413,_hypernym,_has_part
00737884,_derivationally_related_form,_hypernym
07319652,_derivationally_related_form,_hypernym
00912833,_derivationally_related_form,_hypernym
10058777,_hypernym
00598056,_derivationally_related_form,_hypernym
00597265,_derivationally_related_form,_hypernym
02729632,_derivationally_related_form,_verb_group,_hypernym
03296597,_synset_domain_topic_of,_hypernym,_has_part
00614999,_derivationally_related_form,_hypernym
01017738,_similar_to,_also_see,_derivationally_related_form
00612114,_derivationally_related_form,_also_see
03579982,_has_part
12914193,_member_meronym,_hypernym
01650425,_derivationally_related_form,_hypernym
05204637,_derivationally_related_form,_hypernym
00670179,_also_see,_hypernym
13154586,_hypernym,_has_part
05666700,_derivationally_related_form,_synset_domain_topic_of,_hypernym
11714853,_member_meronym,_hypernym
00900375,_derivationally_related_form,_hypernym
07175241,_derivationally_related_form,_hypernym
01782218,_derivationally_related_form
00668805,_derivationally_related_form,_hypernym
00759657,_derivationally_related_form,_hypernym
10663137,_member_of_domain_usage
07208708,_derivationally_related_form,_hypernym
00819508,_derivationally_related_form,_hypernym
05833840,_derivationally_related_form,_hypernym
04565375,_derivationally_related_form,_hypernym,_has_part
00509846,_derivationally_related_form,_hypernym
13969243,_derivationally_related_form,_hypernym
01138670,_derivationally_related_form,_hypernym
12395463,_member_meronym,_hypernym
10498551,_derivationally_related_form,_hypernym
01177033,_derivationally_related_form,_hypernym
05166805,_derivationally_related_form,_hypernym
00237869,_derivationally_related_form,_synset_domain_topic_of,_instance_hypernym
04111190,_hypernym,_has_part
02622234,_derivationally_related_form,_hypernym
00545501,_derivationally_related_form,_synset_domain_topic_of,_hypernym
10640620,_derivationally_related_form,_hypernym
00005041,_derivationally_related_form,_also_see,_hypernym
12783601,_member_meronym,_hypernym
02056466,_verb_group,_also_see,_hypernym
12787196,_member_meronym
00395333,_derivationally_related_form,_hypernym
13354985,_derivationally_related_form,_hypernym,_has_part
07187773,_derivationally_related_form,_hypernym
06891022,_derivationally_related_form,_hypernym
00621476,_derivationally_related_form,_hypernym
00426928,_derivationally_related_form,_hypernym
01591621,_derivationally_related_form,_hypernym
08663354,_derivationally_related_form,_hypernym
02551832,_derivationally_related_form,_hypernym
12914048,_member_meronym,_hypernym
01217780,_derivationally_related_form
10100124,_derivationally_related_form,_hypernym
00525446,_derivationally_related_form,_hypernym
01097031,_derivationally_related_form,_hypernym
05300231,_hypernym
04567222,_synset_domain_topic_of,_has_part
10474645,_derivationally_related_form,_hypernym
00753428,_derivationally_related_form,_hypernym
07421316,_derivationally_related_form,_hypernym
04907991,_derivationally_related_form
08378819,_member_meronym,_hypernym
07250339,_derivationally_related_form,_hypernym
01901289,_derivationally_related_form,_hypernym
04769456,_derivationally_related_form,_hypernym
06083243,_synset_domain_topic_of,_hypernym
12804216,_member_meronym,_hypernym
02970685,_hypernym,_has_part
04359589,_derivationally_related_form,_hypernym
00909363,_derivationally_related_form,_also_see
08397255,_derivationally_related_form,_synset_domain_topic_of
02235575,_member_meronym,_hypernym
01101329,_derivationally_related_form,_hypernym
00521478,_derivationally_related_form,_hypernym
02735688,_hypernym
09239740,_synset_domain_topic_of
14541044,_derivationally_related_form,_hypernym
02955247,_hypernym,_has_part
00632438,_derivationally_related_form,_also_see
02763283,_derivationally_related_form
07372565,_derivationally_related_form
